react_id;name;rule;subsystem;lb;ub;ocf
ACOAD8f;acyl-CoA dehydrogenase (octadecanoyl-CoA);(b0221);Membrane Lipid Metabolism;0.000000;1000.000000;0
ACOATA;Acetyl-CoA ACP transacylase;(b1091) and (b1094);Membrane Lipid Metabolism;0.000000;1000.000000;0
ACODA;acetylornithine deacetylase;(b3957);Arginine and Proline Metabolism;0.000000;1000.000000;0
ACOLIPAtex;arabinose modified core oligosaccharide lipid A transport via vector (periplasm to extracellular);;Lipopolysaccharide Biosynthesis / Recycling;0.000000;1000.000000;0
ACONIs;aconitate isomerase (spontaneous);(s0001);Unassigned;0.000000;1000.000000;0
ACONMT;Trans-aconitate methyltransferase;(b1519);Unassigned;0.000000;1000.000000;0
ACONTa;aconitase (half-reaction A, Citrate hydro-lyase);(b0118) or (b1276);Citric Acid Cycle;0.000000;1000.000000;0
ACONTb;aconitase (half-reaction B, Isocitrate hydro-lyase);(b0118) or (b1276);Citric Acid Cycle;0.000000;1000.000000;0
ACOTA;acetylornithine transaminase;(b1748) or (b3359);Arginine and Proline Metabolism;0.000000;1000.000000;0
ACPS1;acyl-carrier protein synthase;(b3475) or (b2563);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
ACS;acetyl-CoA synthetase;(b4069);Pyruvate Metabolism;0.000000;1000.000000;0
ACSERtex;O-Acetyl-L-serine transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
ACSERtpp;O-Acetyl-L-serine export via facilitated transport;(b2578) or (b1533);Transport, Inner Membrane;0.000000;1000.000000;0
ACt2rpp;acetate reversible transport via proton symport (periplasm);;Transport, Inner Membrane;0.000000;1000.000000;0
ACt4pp;Na+/Acetate symport (periplasm);(b4067);Transport, Inner Membrane;0.000000;1000.000000;0
ACtex;Acetate transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
ADA;Adenosine deaminase;(b1623);Nucleotide Salvage Pathway;0.000000;1000.000000;0
ADCL; 4-aminobenzoate synthase;(b1096);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
ADCS; 4-amino-4-deoxychorismate synthase;(b3360) and (b1812);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
ADD;adenine deaminase;(b3665);Nucleotide Salvage Pathway;0.000000;1000.000000;0
ADEt2rpp;adenine transport via proton symport (reversible) (periplasm);(b3654);Transport, Inner Membrane;0.000000;1000.000000;0
ADEtex;adenine transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
ADK1;adenylate kinase;(b0474);Nucleotide Salvage Pathway;0.000000;1000.000000;0
ADK3;adentylate kinase (GTP);(b0474);Nucleotide Salvage Pathway;0.000000;1000.000000;0
ADK4;adentylate kinase (ITP);(b0474);Nucleotide Salvage Pathway;0.000000;1000.000000;0
ADMDC;adenosylmethionine decarboxylase;(b0120);Arginine and Proline Metabolism;0.000000;1000.000000;0
ADNCYC;adenylate cyclase;(b3806);Nucleotide Salvage Pathway;0.000000;1000.000000;0
ADNK1;adenosine kinase;(b0474);Nucleotide Salvage Pathway;0.000000;1000.000000;0
ADNUC;adenosine hydrolase;(b0030);Alternate Carbon Metabolism;0.000000;1000.000000;0
ADNt2pp;adenosine transport in via proton symport (periplasm);(b2964) or (b2393);Transport, Inner Membrane;0.000000;1000.000000;0
ADNt2rpp;adenosine transport in via proton symport, reversible (periplasm);(b2406);Transport, Inner Membrane;0.000000;1000.000000;0
ADNtex;adenosine transport via diffusion (extracellular to periplasm);(b0411);Transport, Outer Membrane;0.000000;1000.000000;0
ADOCBIK;Adenosyl cobinamide kinase;(b1993);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
ADOCBLS;Adenosylcobalamin 5'-phosphate synthase;(b1992);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
ADOCBLabcpp;Adenosylcobalamin transport via ABC system (periplasm);(b1709) and (b0158) and (b1711);Transport, Inner Membrane;0.000000;1000.000000;0
ADOCBLtonex;Adenosylcobalimin transport via ton system (extermal);(b3005 and b3006 and b1252) and (b3966);Transport, Outer Membrane;0.000000;1000.000000;0
ADPRDP;ADPribose diphosphatase;(b3397);Nucleotide Salvage Pathway;0.000000;1000.000000;0
ADPT;adenine phosphoribosyltransferase;(b0469);Nucleotide Salvage Pathway;0.000000;1000.000000;0
ADSK;adenylyl-sulfate kinase;(b2750);Cysteine Metabolism;0.000000;1000.000000;0
ADSL1r;adenylsuccinate lyase;(b1131);Purine and Pyrimidine Biosynthesis;0.000000;1000.000000;0
ADSL2r;adenylosuccinate lyase;(b1131);Purine and Pyrimidine Biosynthesis;0.000000;1000.000000;0
ADSS;adenylosuccinate synthase;(b4177);Purine and Pyrimidine Biosynthesis;0.000000;1000.000000;0
AGDC;N-acetylglucosamine-6-phosphate deacetylase;(b0677);Alternate Carbon Metabolism;0.000000;1000.000000;0
AGM3PA;N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide amidase;(b0110);Murein Recycling;0.000000;1000.000000;0
AGM3PApp;N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide amidase (periplasm);(b4169) or (b2817) or (b2435);Murein Recycling;0.000000;1000.000000;0
AGM3PH;N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide beta -1,4-N-acetylglucosaminidase;(b1107);Murein Recycling;0.000000;1000.000000;0
AGM3Pt2pp;GlcNAc-anhMurNAc tripeptide transport in via proton symport (periplasm);(b0433);Murein Recycling;0.000000;1000.000000;0
AGM4PA;N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide amidase;(b0110);Murein Recycling;0.000000;1000.000000;0
AGM4PApp;N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide amidase (periplasm);(b2817) or (b2435) or (b4169);Murein Recycling;0.000000;1000.000000;0
AGM4PCP;N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide L,D-carboxypeptidase;(b1192);Murein Recycling;0.000000;1000.000000;0
AGM4PCPpp;N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide L,D-carboxypeptidase (periplasmic);;Murein Recycling;0.000000;1000.000000;0
AGM4PH;N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide beta -1,4-N-acetylglucosaminidase;(b1107);Murein Recycling;0.000000;1000.000000;0
AGM4Pt2pp;GlcNAc-anhMurNAc tetrapeptide transport in via proton symport (periplasm);(b0433);Murein Recycling;0.000000;1000.000000;0
AGMH;N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl beta -1,4-N-acetylglucosaminidase;(b1107);Murein Recycling;0.000000;1000.000000;0
AGMHE;ADP-D-glycero-D-manno-heptose epimerase;(b3619);Lipopolysaccharide Biosynthesis / Recycling;0.000000;1000.000000;0
AGMT;agmatinase;(b2937);Arginine and Proline Metabolism;0.000000;1000.000000;0
AGMt2pp;GlcNAc-anhMurNAc transport in via proton symport (periplasm);(b0433);Murein Recycling;0.000000;1000.000000;0
AGMtex;agmatine transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
AGPAT120; 1-tetradecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C12:0);(b3018);Glycerophospholipid Metabolism;0.000000;1000.000000;0
AGPAT140; 1-tetradecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C14:0);(b3018);Glycerophospholipid Metabolism;0.000000;1000.000000;0
AGPAT141; 1-tetradec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C14:1);(b3018);Glycerophospholipid Metabolism;0.000000;1000.000000;0
AGPAT160; 1-hexadecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:0);(b3018);Glycerophospholipid Metabolism;0.000000;1000.000000;0
AGPAT161; 1-hexadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:1);(b3018);Glycerophospholipid Metabolism;0.000000;1000.000000;0
AGPAT180; 1-octadecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:0);(b3018);Glycerophospholipid Metabolism;0.000000;1000.000000;0
AGPAT181; 1-octadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:1);(b3018);Glycerophospholipid Metabolism;0.000000;1000.000000;0
AGPR;N-acetyl-g-glutamyl-phosphate reductase;(b3958);Arginine and Proline Metabolism;0.000000;1000.000000;0
AGt3;silver transport out via proton antiport;(b0574 and b0572 and b0575 and b0573);Inorganic Ion Transport and Metabolism;0.000000;1000.000000;0
AHCYSNS;S-adenosylhomocysteine nucleosidase;(b0159);Methionine Metabolism;0.000000;1000.000000;0
AICART;phosphoribosylaminoimidazolecarboxamide formyltransferase;(b4006);Purine and Pyrimidine Biosynthesis;0.000000;1000.000000;0
AIRC2;phosphoribosylaminoimidazole carboxylase;(b0522);Purine and Pyrimidine Biosynthesis;0.000000;1000.000000;0
AIRC3;phosphoribosylaminoimidazole carboxylase (mutase rxn);(b0523);Purine and Pyrimidine Biosynthesis;0.000000;1000.000000;0
AKGDH; 2-Oxogluterate dehydrogenase;(b0727) and (b0116) and (b0726);Citric Acid Cycle;0.000000;1000.000000;0
AKGt2rpp; 2-oxoglutarate reversible transport via symport (periplasm);(b2587);Transport, Inner Membrane;0.000000;1000.000000;0
AKGtex;alpha-ketoglutarate transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
ALAALAD;D-alanine-D-alanine dipeptidase;(b1488);Murein Recycling;0.000000;1000.000000;0
ALAALAabcpp;D-alanyl-D-alanine (DalaDala) transport via ABC system (periplasm);(b1484) and (b1485) and (b1486) and (b1483) and (b1487) or (b3543) and (b3540) and (b3541) and (b3542) and (b3544);Transport, Inner Membrane;0.000000;1000.000000;0
ALAALAr;D-alanine-D-alanine ligase (reversible);(b0381) or (b0092);Cell Envelope Biosynthesis;0.000000;1000.000000;0
ALAALAtex;D-alanyl-D-alanine (DalaDala) transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
ALAGLUE;L-alanyl-gamma-glutamate epimerase;(b1325);Murein Recycling;0.000000;1000.000000;0
ALAR;alanine racemase;(b4053) or (b1190);Alanine and Aspartate Metabolism;0.000000;1000.000000;0
ALATA_D2;D-alanine transaminase;(b2551) or (b0870);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
ALATA_L;L-alanine transaminase;;Alanine and Aspartate Metabolism;0.000000;1000.000000;0
ALATA_L2;alanine transaminase;(b0870) or (b2551);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
ALATRS;Alanyl-tRNA synthetase;(b2697);tRNA Charging;0.000000;1000.000000;0
ALAabcpp;L-alanine transport via ABC system (periplasm);(b3455) and (b3457) and (b3460) and (b3454) and (b3456);Transport, Inner Membrane;0.000000;1000.000000;0
ALAt2pp;L-alanine transport in via proton symport (periplasm);(b4208);Transport, Inner Membrane;0.000000;1000.000000;0
ALAt4pp;L-alanine transport in via sodium symport (periplasm);(b0007);Transport, Inner Membrane;0.000000;1000.000000;0
ALAtex;L-alanine transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
ALCD19;alcohol dehydrogenase (glycerol);(b0356);Alternate Carbon Metabolism;0.000000;1000.000000;0
ALCD2x;alcohol dehydrogenase (ethanol);(b0356) or (b1241) or (b1478);Pyruvate Metabolism;0.000000;1000.000000;0
ALDD19x;aldehyde dehydrogenase (phenylacetaldehyde, NAD);(b1385);Alternate Carbon Metabolism;0.000000;1000.000000;0
ALDD2x;aldehyde dehydrogenase (acetaldehyde, NAD);(b1300);Alternate Carbon Metabolism;0.000000;1000.000000;0
ALDD2y;aldehyde dehydrogenase (acetaldehyde, NADP);(b3588);Alternate Carbon Metabolism;0.000000;1000.000000;0
ALDD3y;aldehyde dehydrogenase (propanal, NADP);(b3588);Alternate Carbon Metabolism;0.000000;1000.000000;0
ALDD4;aldehyde dehydrogenase (butanal, NAD);;Alternate Carbon Metabolism;0.000000;1000.000000;0
ALLK;Allose kinase;(b4084);Alternate Carbon Metabolism;0.000000;1000.000000;0
ALLPI;Allose 6-phosphate isomerase;(b4090);Alternate Carbon Metabolism;0.000000;1000.000000;0
ALLTAMH;allantoate amidohydrolase;(b0516);Alternate Carbon Metabolism;0.000000;1000.000000;0
ALLTN;allantoinase;(b0512);Nitrogen Metabolism;0.000000;1000.000000;0
ALLTNt2rpp;allantoin transport in via proton symport (periplasm);(b0511);Transport, Inner Membrane;0.000000;1000.000000;0
ALLTNtex;allantoin transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
ALLULPE;Allulose 6-phosphate epimerase;(b4085);Alternate Carbon Metabolism;0.000000;1000.000000;0
ALLabcpp;D-allose transport via ABC system (periplasm);(b4087) and (b4086) and (b4088);Transport, Inner Membrane;0.000000;1000.000000;0
ALLtex;Allose transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
ALPATE160pp;apolipoprotein N-acyltransferase (phosphatidylethanolamine, periplasm);(b1677) and (b0657);Unassigned;0.000000;1000.000000;0
ALPATG160pp;apolipoprotein N-acyltransferase (phosphatidylglycerol, periplasm);(b1677) and (b0657);Unassigned;0.000000;1000.000000;0
ALR2;aldose reductase (methylglyoxal);(b3001) or (b3012) or (b1781) or (b0207);Methylglyoxal Metabolism;0.000000;1000.000000;0
ALR4x;aldose reductase (acetol);(b3945);Glycerophospholipid Metabolism;0.000000;1000.000000;0
ALTRH;altronate hydrolase;(b3091);Alternate Carbon Metabolism;0.000000;1000.000000;0
AM3PA;anhydrous-N-Acetylmuramyl-tripeptide amidase;(b0110);Murein Recycling;0.000000;1000.000000;0
AM4PA;anhydrous-N-Acetylmuramyl-tetrapeptide amidase;(b0110);Murein Recycling;0.000000;1000.000000;0
AM4PCP;anhydrous-N-Acetylmuramyl-tetrapeptide L,D-carboxypeptidase;(b1192);Murein Recycling;0.000000;1000.000000;0
AMALT1;Amylomaltase (maltotriose);(b3416);Alternate Carbon Metabolism;0.000000;1000.000000;0
AMALT2;Amylomaltase (maltotetraose);(b3416);Alternate Carbon Metabolism;0.000000;1000.000000;0
AMALT3;Amylomaltase (maltopentaose);(b3416);Alternate Carbon Metabolism;0.000000;1000.000000;0
AMALT4;Amylomaltase (maltohexaose);(b3416);Alternate Carbon Metabolism;0.000000;1000.000000;0
AMANAPEr;N-acetylmannosamine 6-phosphate epimerase;(b3223);Alternate Carbon Metabolism;0.000000;1000.000000;0
AMANK;N-acetyl-D-mannosamine kinase;(b3222);Alternate Carbon Metabolism;0.000000;1000.000000;0
AMAOTr;adenosylmethionine-8-amino-7-oxononanoate transaminase;(b0774);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
AMMQLT8;S-adenosylmethione:2-demthylmenaquinole methyltransferase (menaquinone 8);(b3833);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
AMPMS2; 4-amino-2-methyl-5-phosphomethylpyrimidine synthetase;(b3994);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
AMPN;AMP nucleosidase;(b1982);Nucleotide Salvage Pathway;0.000000;1000.000000;0
AMPTASECG;alanyl aminopeptidase (cys-gly);(b2523) or (b0932) or (b4260) or (b0237);Cysteine Metabolism;0.000000;1000.000000;0
AMPTASEPG;aminopeptidase (pro-gly);(b0932) or (b2523) or (b0237) or (b4260);Arginine and Proline Metabolism;0.000000;1000.000000;0
AMPtex;AMP transport via diffusion (extracellular to periplasm);(b0241) or (b0929) or (b2215) or (b1377);Transport, Outer Membrane Porin;0.000000;1000.000000;0
ANHGMtex;GlcNAc-anhMurNAc transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
ANHMK; 1,6-anhydrous-N-Acetylmuramate kinase;(b1640);Murein Recycling;0.000000;1000.000000;0
ANPRT;anthranilate phosphoribosyltransferase;(b1263);Tyrosine, Tryptophan, and Phenylalanine Metabolism;0.000000;1000.000000;0
ANS;anthranilate synthase;(b1264) and (b1263);Tyrosine, Tryptophan, and Phenylalanine Metabolism;0.000000;1000.000000;0
AOBUTDs;L-2-amino-3-oxobutanoate decarboxylation (spontaneous);(s0001);Threonine and Lysine Metabolism;0.000000;1000.000000;0
AOXSr; 8-amino-7-oxononanoate synthase;(b0776);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
AP4AH;Ap4A hydrolase;(b0049);Nucleotide Salvage Pathway;0.000000;1000.000000;0
AP5AH;Ap5A hydrolase;(b0049);Nucleotide Salvage Pathway;0.000000;1000.000000;0
APRAUR; 5-amino-6-(5-phosphoribosylamino)uracil reductase;(b0414);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
ARAI;L-arabinose isomerase;(b0062);Alternate Carbon Metabolism;0.000000;1000.000000;0
ARBTNR1;aerobactin reductase;;Inorganic Ion Transport and Metabolism;0.000000;1000.000000;0
ARBTNR2;aerobactin reductase;;Inorganic Ion Transport and Metabolism;0.000000;1000.000000;0
ARBTNR3;aerobactin reductase;;Inorganic Ion Transport and Metabolism;0.000000;1000.000000;0
ARBTNabcpp;aerobactin transport via ABC system (periplasm);(b0152) and (b0153) and (b0151);Transport, Inner Membrane;0.000000;1000.000000;0
ARBTNexs;aerobactin Fe-loading reaction (spontaneous);(s0001);Inorganic Ion Transport and Metabolism;0.000000;1000.000000;0
ARBTNtex;aerobactin secretion (to extracellular);;Transport, Outer Membrane;0.000000;1000.000000;0
ARBTNtonex;aerobactin transport via ton system (extracellular);;Transport, Outer Membrane;0.000000;1000.000000;0
ARBTNtpp;aerobactin secretion (to periplasm);;Inorganic Ion Transport and Metabolism;0.000000;1000.000000;0
ARBabcpp;L-arabinose transport via ABC system (periplasm);(b1900) and (b4460) and (b1901);Transport, Inner Membrane;0.000000;1000.000000;0
ARBt2rpp;L-arabinose transport via proton symport (periplasm);(b2841);Transport, Inner Membrane;0.000000;1000.000000;0
ARBt3ipp;L-arabinose transport via proton antiport (periplasm);(b1528);Transport, Inner Membrane;0.000000;1000.000000;0
ARBtex;L-arabinose transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
ARGAGMt7pp;Arginine/agmatine antiport (periplasm);(b4115);Transport, Inner Membrane;0.000000;1000.000000;0
ARGDC;arginine decarboxylase;(b4117);Arginine and Proline Metabolism;0.000000;1000.000000;0
ARGDCpp;arginine decarboxylase;(b2938);Arginine and Proline Metabolism;0.000000;1000.000000;0
ARGORNt7pp;arginine/ornithine antiporter (periplasm);(b1605);Transport, Inner Membrane;0.000000;1000.000000;0
ARGSL;argininosuccinate lyase;(b3960);Arginine and Proline Metabolism;0.000000;1000.000000;0
ARGSS;argininosuccinate synthase;(b3172);Arginine and Proline Metabolism;0.000000;1000.000000;0
ARGTRS;Arginyl-tRNA synthetase;(b1876);tRNA Charging;0.000000;1000.000000;0
ARGabcpp;L-arginine transport via ABC system (periplasm);(b0860) and (b0861) and (b0863) and (b0864) and (b0862) or (b2310) and (b2307) and (b2308) and (b2306);Transport, Inner Membrane;0.000000;1000.000000;0
ARGt3pp;L-arginine transport out via proton antiport (cytoplasm to periplasm);(b2923);Transport, Inner Membrane;0.000000;1000.000000;0
ARGtex;L-arginine transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
ASAD;aspartate-semialdehyde dehydrogenase;(b3433);Threonine and Lysine Metabolism;0.000000;1000.000000;0
ASCBPL;L-ascorbate 6-phosphate lactonase;(b4192);Alternate Carbon Metabolism;0.000000;1000.000000;0
ASCBptspp;L-ascorbate transport via PEP:Pyr PTS (periplasm);(b2415) and (b4194) and (b2416) and (b4193) and (b4195);Transport, Inner Membrane;0.000000;1000.000000;0
ASCBtex;L-ascorbate transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
ASNN;L-asparaginase;(b0828) or (b1767);Alanine and Aspartate Metabolism;0.000000;1000.000000;0
ASNNpp;L-asparaginase;(b2957);Alanine and Aspartate Metabolism;0.000000;1000.000000;0
ASNS1;asparagine synthase (glutamine-hydrolysing);(b0674);Alanine and Aspartate Metabolism;0.000000;1000.000000;0
ASNS2;asparagine synthetase;(b3744);Alanine and Aspartate Metabolism;0.000000;1000.000000;0
ASNTRS;Asparaginyl-tRNA synthetase;(b0930);tRNA Charging;0.000000;1000.000000;0
ASNabcpp;L-asparagine transport via ABC system (periplasm);;Transport, Inner Membrane;0.000000;1000.000000;0
